Ant 0 / Chirp 47 / Point 2 (Raw: 29, Parsed: 20)
Ant 0 / Chirp 48 / Point 2 (Raw: 242, Parsed: 17)
Ant 0 / Chirp 49 / Point 2 (Raw: 20, Parsed: 23)
Ant 0 / Chirp 50 / Point 2 (Raw: 246, Parsed: 20)
Ant 0 / Chirp 51 / Point 2 (Raw: 20, Parsed: 26)
Ant 0 / Chirp 52 / Point 2 (Raw: 239, Parsed: 22)
Ant 0 / Chirp 53 / Point 2 (Raw: 14, Parsed: 24)
Ant 0 / Chirp 54 / Point 2 (Raw: 242, Parsed: 21)
Ant 0 / Chirp 55 / Point 2 (Raw: 19, Parsed: 11)
Ant 0 / Chirp 56 / Point 2 (Raw: 246, Parsed: 16)
Ant 0 / Chirp 57 / Point 2 (Raw: 13, Parsed: 5)
Ant 0 / Chirp 58 / Point 2 (Raw: 242, Parsed: 6)
Ant 0 / Chirp 59 / Point 2 (Raw: 26, Parsed: 5)
Ant 0 / Chirp 60 / Point 2 (Raw: 241, Parsed: 3)
Ant 0 / Chirp 61 / Point 2 (Raw: 19, Parsed: -5)
Ant 0 / Chirp 62 / Point 2 (Raw: 238, Parsed: -5)
Ant 0 / Chirp 63 / Point 2 (Raw: 11, Parsed: -2)
Ant 0 / Chirp 0 / Point 3 (Raw: 239, Parsed: -17)
Ant 0 / Chirp 1 / Point 3 (Raw: 13, Parsed: -8)
Ant 0 / Chirp 2 / Point 3 (Raw: 248, Parsed: 6)
Ant 0 / Chirp 3 / Point 3 (Raw: 19, Parsed: 7)
Ant 0 / Chirp 4 / Point 3 (Raw: 6, Parsed: 8)
Ant 0 / Chirp 5 / Point 3 (Raw: 30, Parsed: 10)
Ant 0 / Chirp 6 / Point 3 (Raw: 7, Parsed: 22)
Ant 0 / Chirp 7 / Point 3 (Raw: 33, Parsed: 24)
Ant 0 / Chirp 8 / Point 3 (Raw: 8, Parsed: 21)
Ant 0 / Chirp 9 / Point 3 (Raw: 34, Parsed: 24)
Ant 0 / Chirp 10 / Point 3 (Raw: 10, Parsed: 18)
Ant 0 / Chirp 11 / Point 3 (Raw: 42, Parsed: 27)
Ant 0 / Chirp 12 / Point 3 (Raw: 22, Parsed: 19)
Ant 0 / Chirp 13 / Point 3 (Raw: 34, Parsed: 19)
Ant 0 / Chirp 14 / Point 3 (Raw: 24, Parsed: 15)
Ant 0 / Chirp 15 / Point 3 (Raw: 40, Parsed: 16)
Ant 0 / Chirp 16 / Point 3 (Raw: 21, Parsed: 8)
Ant 0 / Chirp 17 / Point 3 (Raw: 41, Parsed: 8)
Ant 0 / Chirp 18 / Point 3 (Raw: 24, Parsed: 7)
Ant 0 / Chirp 19 / Point 3 (Raw: 40, Parsed: 0)
Ant 0 / Chirp 20 / Point 3 (Raw: 18, Parsed: 4)
Ant 0 / Chirp 21 / Point 3 (Raw: 46, Parsed: 5)
Ant 0 / Chirp 22 / Point 3 (Raw: 27, Parsed: 2)
Ant 0 / Chirp 23 / Point 3 (Raw: 40, Parsed: -3)
Ant 0 / Chirp 24 / Point 3 (Raw: 19, Parsed: -4)
Ant 0 / Chirp 25 / Point 3 (Raw: 43, Parsed: -6)
Ant 0 / Chirp 26 / Point 3 (Raw: 19, Parsed: -11)
Ant 0 / Chirp 27 / Point 3 (Raw: 30, Parsed: -5)
Ant 0 / Chirp 28 / Point 3 (Raw: 15, Parsed: -2)
Ant 0 / Chirp 29 / Point 3 (Raw: 41, Parsed: -5)
Ant 0 / Chirp 30 / Point 3 (Raw: 16, Parsed: -11)
